2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 16:00:22,274 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 57, Sampled_Noeds: 417, Training loss: 3.0873, Time: 5.46s
2026-01-10 16:00:28,124 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 58, Sampled_Noeds: 450, Training loss: 3.0260, Time: 5.85s
2026-01-10 16:00:33,559 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 59, Sampled_Noeds: 418, Training loss: 3.0690, Time: 5.43s
2026-01-10 16:00:37,383 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 60, Sampled_Noeds: 295, Training loss: 3.1446, Time: 3.82s
2026-01-10 16:00:41,546 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 61, Sampled_Noeds: 321, Training loss: 3.1021, Time: 4.16s
2026-01-10 16:00:44,772 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 62, Sampled_Noeds: 248, Training loss: 3.0360, Time: 3.22s
2026-01-10 16:00:50,924 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 63, Sampled_Noeds: 473, Training loss: 3.0723, Time: 6.15s
2026-01-10 16:00:57,599 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 64, Sampled_Noeds: 512, Training loss: 3.1666, Time: 6.67s
2026-01-10 16:01:04,032 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 65, Sampled_Noeds: 494, Training loss: 3.1262, Time: 6.43s
2026-01-10 16:01:07,512 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 66, Sampled_Noeds: 266, Training loss: 3.0412, Time: 3.48s
2026-01-10 16:01:13,148 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 67, Sampled_Noeds: 431, Training loss: 3.0233, Time: 5.63s
2026-01-10 16:01:18,868 - preprocess.py:111 - log - INFO - Epoch: 1, Step: 68, Sampled_Noeds: 437, Training loss: 3.0848, Time: 5.72s
